gene_id	length	effective_length	TPM_average	COUNT_Tsirt_JLS178	COUNT_Tsirt_JLS181	COUNT_Tsirt_JLS187	COUNT_Tsirt_JLS202	COUNT_Tsirt_JLS216	COUNT_Tsirt_JLS223	COUNT_Tsirt_JLS224	COUNT_Tsirt_JLS228	COUNT_Tsirt_JLS242	COUNT_Tsirt_JLS247	COUNT_Tsirt_JLS248	COUNT_Tsirt_JLS249	COUNT_Tsirt_JLS253	COUNT_Tsirt_JLS254	COUNT_Tsirt_JLS255	COUNT_Tsirt_JLS256	COUNT_Tsirt_JLS257	COUNT_Tsirt_JLS260	COUNT_Tsirt_JLS269	TPM_Tsirt_JLS178	TPM_Tsirt_JLS181	TPM_Tsirt_JLS187	TPM_Tsirt_JLS202	TPM_Tsirt_JLS216	TPM_Tsirt_JLS223	TPM_Tsirt_JLS224	TPM_Tsirt_JLS228	TPM_Tsirt_JLS242	TPM_Tsirt_JLS247	TPM_Tsirt_JLS248	TPM_Tsirt_JLS249	TPM_Tsirt_JLS253	TPM_Tsirt_JLS254	TPM_Tsirt_JLS255	TPM_Tsirt_JLS256	TPM_Tsirt_JLS257	TPM_Tsirt_JLS260	TPM_Tsirt_JLS269	TPM10K_Tsirt_JLS178	TPM10K_Tsirt_JLS181	TPM10K_Tsirt_JLS187	TPM10K_Tsirt_JLS202	TPM10K_Tsirt_JLS216	TPM10K_Tsirt_JLS223	TPM10K_Tsirt_JLS224	TPM10K_Tsirt_JLS228	TPM10K_Tsirt_JLS242	TPM10K_Tsirt_JLS247	TPM10K_Tsirt_JLS248	TPM10K_Tsirt_JLS249	TPM10K_Tsirt_JLS253	TPM10K_Tsirt_JLS254	TPM10K_Tsirt_JLS255	TPM10K_Tsirt_JLS256	TPM10K_Tsirt_JLS257	TPM10K_Tsirt_JLS260	TPM10K_Tsirt_JLS269	TPM10K_average
extenderContig26||sp|Q98953.1|	273	114.49	525.7010526315789	2.59	0	0.31	0	0	0	0	0	0	0	2567.62	0	0	0	0	3860.25	0	0	0	4.22	0	0.55	0	0	0	0	0	0	0	5372.54	0	0	0	0	4611.01	0	0	0	1.14573	0	0.149325	0	0	0	0	0	0	0	1458.64461	0	0	0	0	1251.8892150000001	0	0	0	142.7278357894737
extenderContig263||Toxin28982_SVMPIII	1881	1722.35	459.3805263157895	404.97	25.48	261.53	234.17	45.85	0	2.17	11345.44	22.16	36021.11	94.23	39.4	58.63	2271.36	166.18	12.45	156.85	2.14	103.33	43.91	20.45	29.88	27.11	7.53	0	0.37	2971.89	2.39	5123.27	14	5.68	8.37	416.16	24.86	1.05	15.85	0.28	15.18	11.921565	5.552175	8.11242	7.360365	2.044395	0	0.10045499999999999	806.8681349999999	0.648885	1390.967805	3.801	1.54212	2.272455	112.98744000000002	6.74949	0.285075	4.303275	0.07602	4.12137	124.72181289473684
extenderContig264||sp|P42899.1|	342	183.35	5223.204210526315	2722	813	2695	3982	2569	5053	5740	2212	4645	3084	3350	3114	3802	7625	4996	6603	3310	6613	3171	2772.51	5759.81	2944.41	4163.85	3688.18	5637.99	8116.56	5317.88	4685.28	3862.58	4490.88	4043.27	4630.99	12311.65	6485.99	5049.18	3168.28	7942.83	4168.76	752.7364650000001	1563.788415	799.4073149999999	1130.4852750000002	1001.3408699999999	1530.714285	2203.64604	1443.8044200000002	1272.05352	1048.69047	1219.27392	1097.747805	1257.313785	3342.612975	1760.9462849999998	1370.85237	860.1880200000002	2156.478345	1131.81834	1418.0999431578948
extenderContig269||sp|P62277.2|	456	297.35	4413.992105263158	5860	726	5815	6000	3941	5948	6131	2833	7036	5453	5745	4771	6562	5283	5312	10009	5617	9676	4593	3680.38	3255.58	3887.46	3933.47	3596.54	4169.5	5605.99	4241.48	4385.82	4327.46	4829.93	3888.45	5129.53	5403.23	4395.8	4797.17	3303.79	7233.79	3800.48	999.2231700000001	883.88997	1055.44539	1067.937105	976.46061	1132.01925	1522.026285	1151.56182	1190.75013	1174.9053900000001	1311.3259950000001	1055.714175	1392.667395	1466.976945	1193.4597	1302.431655	896.978985	1963.973985	1031.83032	1198.3988565789473
extenderContig271||sp|P24049.3|	555	396.35	6135.611578947369	10285	1550	11535	14220	8933	12058	5053	5985	12582	10446	10791	9530	12550	6554	10559	18615	13782	12917	10523	4846.04	5270.61	5767.52	7041.2	6192.85	6389.77	3535.4	6749.4	5889.14	6288.94	6853.15	5869.46	7482.59	5084.54	6645.36	6738.02	6073.08	7272.28	6587.27	1315.69986	1430.970615	1565.8816800000002	1911.6858	1681.358775	1734.822555	959.8611	1832.4621	1598.9015100000001	1707.4472099999998	1860.630225	1593.5583900000001	2031.5231850000002	1380.45261	1804.2152399999998	1829.3724300000001	1648.84122	1974.42402	1788.443805	1665.8185436842105
extenderContig283||sp|P23438.1|	555	396.35	637.1236842105263	3918.42	94.78	1392.45	257.07	431.65	625.96	906.51	261.78	1949.89	735.73	210.4	594.17	1063.41	989	2501	1043.4	2214.61	1376.19	948.99	1846.26	322.28	696.23	127.29	299.24	331.71	634.25	295.21	912.66	442.94	133.62	365.94	634.03	767.26	1574.02	377.68	975.88	774.79	594.06	501.25959000000006	87.49902	189.026445	34.559235	81.24365999999999	90.059265	172.198875	80.149515	247.78718999999998	120.25821	36.27783	99.35271	172.13914499999998	208.31108999999998	427.34643	102.54012	264.95142000000004	210.35548500000002	161.28728999999998	172.9790802631579
extenderContig304||sp|Q5R2J2.1|	1002	843.35	4062.2515789473687	27278	1194	13816	20935	10337	13422	9298	8952	17682	14168	16115	12549	16668	7422	11678	28336	29285	18136	9866	6040.38	1941.37	3230.81	4924.96	3436.67	3383.89	3157.68	4775.05	3895.13	4081.56	4863.3	3674.9	4797.77	2754.63	3531.36	4872.07	6051.42	4827.93	2941.9	1639.9631700000002	527.081955	877.1649150000001	1337.12664	933.055905	918.726135	857.3101199999999	1296.426075	1057.5277950000002	1108.14354	1320.38595	997.73535	1302.5945550000001	747.8820450000001	958.7642400000001	1322.767005	1642.96053	1310.782995	798.72585	1102.9013036842107
extenderContig307||sp|P61270.3|	477	318.35	1956.8178947368422	10850.34	327.05	4960.85	1809.7	3696.34	2463.48	1149.38	1023.65	1868.42	2062.64	2528.59	346.23	4458.06	408.97	1086.52	4024.79	6336.87	2752.05	1873.68	6365.03	1373.71	3095.15	1110.11	3161.11	1616.2	986.72	1432.99	1088.09	1533.4	1989.21	264.07	3269.15	391.82	842.83	1804.93	3480.07	1923.65	1451.3	1728.1056449999999	372.962265	840.333225	301.394865	858.2413650000001	438.7983	267.89448000000004	389.056785	295.416435	416.3181000000001	540.070515	71.695005	887.574225	106.37913	228.828345	490.038495	944.839005	522.270975	394.02795	531.2760584210527
extenderContig31||sp|Q98TF6.1|	318	159.35	3017.122631578947	4018	301.63	2110.66	801.6	2070.99	3552.15	980.93	1912	1305.8	2228.81	2813	2112.77	2801.79	1218.48	743.69	1616.03	2442.15	5084	912.62	4708.96	2434.12	2661.37	958.25	3381.19	4527.36	1567.39	5268.54	1514.18	3178.39	4310.54	3134.67	3867.13	2240.36	1096.83	1412.86	2693.32	7000.33	1369.54	1278.48264	660.86358	722.561955	260.164875	917.993085	1229.17824	425.54638500000004	1430.40861	411.09987	862.9328849999999	1170.31161	851.0629050000001	1049.925795	608.25774	297.78934499999997	383.59148999999996	731.23638	1900.589595	371.83011	819.1487944736842
extenderContig324||Toxin503_CTL	501	342.35	1141.0247368421053	1527.14	0	0	67.05	267.42	28018.63	4.34	3.43	0	2689.66	0	0	0	7.73	0	1833.92	737.94	14.41	603.09	833.05	0	0	38.31	213.36	17127.55	3.48	4.47	0	1864.81	0	0	0	6.91	0	766.11	376.71	9.37	435.34	226.173075	0	0	10.401165	57.927240000000005	4650.129825	0.9448200000000001	1.2136049999999998	0	506.2959149999999	0	0	0	1.876065	0	207.99886500000002	102.276765	2.543955	118.19480999999999	309.7882160526316
extenderContig33||sp|P67984.2|	387	228.35	1757.2063157894736	2230.05	75.75	3378.77	2209.72	1504.81	2787.49	0	989.83	1227.89	2187.88	765.51	2403.19	1048.54	1108.25	1383.14	2932.47	2812.66	3988.32	1598.63	1823.8	436.68	2952.3	1871.14	1761.78	2521.31	0	1920.43	995.6	2231.01	831.16	2528.39	1046.57	1456.67	1466.39	1815.63	2157.85	3864.91	1705.3	495.1617	118.55861999999999	801.5494500000001	508.01451000000003	478.32327000000004	684.535665	0	521.396745	270.3054	605.7192150000001	225.65993999999998	686.4578849999999	284.143755	395.485905	398.124885	492.94354500000003	585.856275	1049.323065	462.98895	477.0815147368421
extenderContig335||Toxin28982_SVMPIII	1854	1695.35	2370.6973684210525	10941.73	3410.02	27337.2	20883.25	22560.93	2458.11	4365.88	25079.66	13010.27	60146.28	18735.38	15219.62	20558.46	1724.02	3632.25	7361.82	18308.81	10312.12	6868.89	1205.27	2779.7	3173.16	2455.79	3765.47	309.98	748.5	6673.84	1426.59	8689.72	2826.62	2228.76	2979.89	320.86	551.88	632.69	1880.16	1369.3	1025.07	327.230805	754.6885499999999	861.5129400000001	666.746985	1022.3251049999999	84.15957	203.21775	1811.94756	387.31918499999995	2359.2589799999996	767.42733	605.10834	809.040135	87.11349	149.83542	171.775335	510.46344000000005	371.76495	278.30650499999996	643.6443355263158
extenderContig340||sp|P24479.2|	324	165.35	648.4563157894737	1022.66	55.75	427.32	0	197.97	1027.71	58.04	131.52	0	171.51	731.83	945.17	315.7	416	459.89	1569	455.83	1071.05	326.97	1155.03	434.79	518.83	0	312.5	1264.85	89.83	349.63	0	236.39	1082.71	1354.03	421.7	739.24	655.96	1324.29	484.29	1422.69	473.91	313.590645	118.04548500000001	140.862345	0	84.84375	343.4067749999999	24.388845	94.924545	0	64.179885	293.955765	367.61914499999995	114.49155	200.70366	178.09314	359.544735	131.484735	386.260335	128.66656500000002	176.0558897368421
extenderContig342||sp|P62937.2|	498	339.35	272.2105263157895	22.39	124.13	11.51	991.93	39.29	38.42	1087.56	390.94	25.36	920.83	23.24	17.85	104.23	11.89	23.27	3418.66	26.04	35.01	518.71	12.32	490.33	6.73	571.71	31.61	23.69	879.88	513.88	13.86	643.86	17.18	12.79	71.97	10.71	16.99	1440.45	13.41	22.98	377.65	3.3448800000000003	133.124595	1.8271950000000001	155.219265	8.582115	6.431835	238.88742000000002	139.51842	3.7629900000000003	174.80799000000002	4.66437	3.472485	19.539855	2.907765	4.612785	391.082175	3.6408150000000004	6.239070000000001	102.53197499999999	73.90515789473685
extenderContig35||sp|E2IYB3.1|	683	524.35	734.9178947368421	1456.24	122.38	7340.16	187.23	1655.37	3904.38	757.33	819.3	7194.89	453.72	908.08	4564.16	510.7	304.9	295.16	56.01	32.77	180.34	1566.85	518.65	317.05	2767.96	70.43	875.52	1572.75	406.47	700.46	2547.23	208.19	438.14	2136.23	233.01	180.26	141.84	15.4	10.9	76.96	745.99	140.813475	86.079075	751.5011400000001	19.121745	237.70368	427.001625	110.356605	190.17489	691.572945	56.523585	118.95500999999999	579.986445	63.262215000000005	48.94058999999999	38.50956	4.1811	2.95935	20.89464	202.53628500000002	199.53020842105263
extenderContig352||Toxin22600_CTL	498	339.35	496.5394736842105	0	0	0	0	2368.93	2759.11	244.81	21.64	9943.57	1.13	0	61.14	0	0	167.78	0	0	0	0	0	0	0	0	1906.03	1701.13	198.06	28.44	5433.5	0.79	0	43.82	0	0	122.48	0	0	0	0	0	0	0	0	517.487145	461.85679500000003	53.77329	7.72146	1475.19525	0.21448499999999998	0	11.89713	0	0	33.25332	0	0	0	0	134.81046710526317
extenderContig353||sp|P22743.1|	444	285.35	2335.8194736842106	312	308	2103	27927.88	302	8876	901	2456	1183	12	9	116	298	3057	415	487	916	5493	1107	204.19	1436.66	1465.78	19057.26	286.6	6475.39	855.67	3829.1	768.31	9.91	7.88	98.4	242.08	3252.06	357.05	242.96	561.56	4276.54	953.17	55.437585	390.05319000000003	397.95926999999995	5174.04609	77.81190000000001	1758.0683850000003	232.314405	1039.60065	208.59616499999998	2.6905650000000003	2.13942	26.7156	65.72472	882.93429	96.939075	65.96364	152.46354	1161.08061	258.78565499999996	634.1749871052632
extenderContig360||sp|Q56JU9.2|	393	234.35	6770.833157894736	6059	1230	5402	7227	5772	7764	7673	3361	8376	5577	6085	5332	6797	8679	7949	12419	6478	10832	4971	4828.36	6919.12	4597.41	5968.29	6595.43	6849.68	8718.49	6357.34	6618.33	5549.45	6443.49	5471.38	6624.72	11131.54	8226.3	7498.93	4841.73	10233.23	5172.61	1310.8997399999998	1878.54108	1248.196815	1620.390735	1790.6592449999998	1859.68812	2367.0700349999997	1726.01781	1796.876595	1506.675675	1749.4075349999998	1485.4796700000002	1798.61148	3022.21311	2233.4404499999996	2035.9594949999998	1314.529695	2778.321945	1404.3636149999998	1838.281202368421
extenderContig366||sp|A5JST6.1|	424	265.35	4097.6978947368425	8434	659	8732	7698	3328	6022	1975	2423	3711	3739	5217	3810	4063	2233	4683	7641	11027	3236	3848	5935.78	3294.57	6551.24	5636.92	3383.1	4713.19	2004.72	4057.28	2591.06	3307.37	4898.75	3467.6	3531.13	2545.77	4314.39	4090.79	7272.86	2706.03	3553.71	1611.5642699999999	894.475755	1778.6616599999998	1530.42378	918.51165	1279.631085	544.28148	1101.5515200000002	703.4727899999999	897.9509549999999	1330.010625	941.4534	958.7017950000001	691.176555	1171.3568850000001	1110.649485	1974.5814899999998	734.687145	964.832265	1112.5249784210525
extenderContig385||Toxin28982_SVMPIII	1845	1686.35	5047.83	62864.74	636.13	72946.54	7167.28	68164.7	0	74644.48	116.59	51490.98	898.85	37390.94	62177.86	11900.78	5839.83	54672.87	60915.39	43607.31	1373.34	86488.95	6961.74	521.29	8512.54	847.32	11437	0	12864.62	31.19	5676.18	130.55	5671.16	9153.66	1734.08	1092.63	8350.88	5262.99	4502.03	183.33	12975.58	1890.1124099999997	141.53023499999998	2311.15461	230.04738000000003	3105.1455	0	3492.7443300000004	8.468085	1541.0828700000002	35.444325000000006	1539.71994	2485.2186899999997	470.80272	296.649045	2267.26392	1428.901785	1222.301145	49.774095	3522.86997	1370.485845
extenderContig392||sp|D3TTC2.1|	1851	1692.35	2223.2831578947366	9274.13	735.97	51429.28	7264.92	25861.39	4873.88	8821.14	1189.31	7353.57	8153.76	3177.61	33187.27	31352.99	3731.35	13848.26	100290.79	15762.23	3509.55	10668.76	1023.39	600.99	5980.25	855.84	4323.91	615.71	1514.97	317.04	807.76	1180.1	480.25	4868.51	4552.49	695.68	2107.8	8634.38	1621.52	466.84	1594.95	277.850385	163.168785	1623.637875	232.36056000000002	1173.941565	167.165265	411.31435500000003	86.07636000000001	219.30684	320.39714999999995	130.387875	1321.800465	1236.001035	188.87712	572.2677000000001	2344.2341699999997	440.24268	126.74705999999999	433.028925	603.621377368421
extenderContig392||sp|Q98953.1|	273	114.49	2233.4005263157896	3140.41	1.76	0.33	3993.22	0	4853.31	2546.4	1.51	0	0	0.56	97.64	1003.25	1719.21	755.82	1.94	2336.14	2924.12	1.18	5122.53	19.19	0.59	6519.8	0	8429.73	5379.06	5.71	0	0	1.16	197.6	1844.45	4269.69	1495.63	2.32	3600.99	5543.75	2.41	1390.766895	5.210085	0.160185	1770.1257	0	2288.671695	1460.41479	1.550265	0	0	0.31493999999999994	53.6484	500.768175	1159.2208349999999	406.06354500000003	0.6298799999999999	977.668785	1505.128125	0.6543150000000001	606.3682428947368
extenderContig398||sp|D8VNS0.1|	1851	1692.35	286.2252631578947	0	1.13	0	0	0	0	0	0	0	19.78	5.05	0	0	0	0	63114.28	0	0	0	0	0.93	0	0	0	0	0	0	0	2.86	0.76	0	0	0	0	5433.73	0	0	0	0	0.252495	0	0	0	0	0	0	0	0.77649	0.20634	0	0	0	0	1475.257695	0	0	0	77.71015894736843
extenderContig410||sp|Q98TF5.1|	156	18.36	6936.225263157895	1091	80	1067	994	1055	775	88	232	592	645	435	555	1093	221	577	1060	895	826	639	11100.11	4417.57	12821.92	8514.79	10786.8	7116.47	829.01	5060.02	5724.1	6103.56	4894.01	5885.53	8748.56	2748.03	5438.77	6744.83	9278.83	8801.95	6773.42	3013.679865	1199.3702549999998	3481.1512799999996	2311.7654850000004	2928.6161999999995	1932.121605	225.076215	1373.7954300000001	1554.0931500000002	1657.11654	1328.723715	1597.9213949999998	2375.23404	746.090145	1476.6260550000002	1831.221345	2519.202345	2389.7294250000004	1838.98353	1883.1851589473683
extenderContig422||sp|Q98TX2.3|	795	636.35	4209.077368421053	11602	1445	10889	10496	10459	13074	14304	6550	15005	11561	10703	9645	10984	10793	10579	19665	11130	16185	8277	3404.84	3098.18	3379.38	3262.13	4581.37	4352.9	6377.6	4621.74	4378.85	4390.92	4267.05	3730.66	4157.46	5281.45	4212.47	4467.24	3049.96	5700.08	3258.19	924.41406	841.1558699999999	917.5016700000001	885.6682950000001	1243.8419549999999	1181.81235	1731.5184	1254.80241	1188.8577750000002	1192.13478	1158.504075	1012.87419	1128.75039	1433.913675	1143.6856050000001	1212.85566	828.0641400000001	1547.57172	884.598585	1142.7645055263158
extenderContig430||sp|P61270.3|	477	318.35	745.1673684210526	1680.31	166.3	37.24	5638.43	1578.34	961.12	578.74	27.75	277.93	733.03	1522.02	49.28	580.05	225.18	924.68	440.3	3970.75	424.65	646.74	985.7	698.48	23.23	3458.74	1349.8	630.56	496.84	38.84	161.85	544.95	1197.35	37.58	425.36	215.74	717.28	197.45	2180.65	296.83	500.95	267.61755	189.63732	6.306945000000001	939.04791	366.4707	171.19704	134.89206	10.545060000000001	43.942275	147.95392500000003	325.08052499999997	10.20297	115.48524000000002	58.573409999999996	194.74152	53.607675	592.046475	80.589345	136.007925	202.3129405263158
extenderContig431||sp|P63273.2|	408	249.35	6110.917368421053	7198	864	7840	8114	5330	7875	3296	3010	8358	5645	6874	5236	8548	6045	7862	11489	8246	9502	5427	5390.96	4582.62	6265	6310.6	5745.51	6544.71	3540.53	5357.45	6208.52	5296.94	6855.36	5060.75	7868.88	7311	7678.17	6533.17	5789.94	8446.49	5320.83	1463.64564	1244.18133	1700.9475	1713.3279	1559.905965	1776.888765	961.25389500000006	1454.547675	1685.61318	1438.11921	1861.2302399999999	1373.993625	2136.40092	1984.9365	2084.623155	1773.7556550000002	1571.9687099999999	2293.222035	1444.605345	1659.1140655263157
extenderContig436||sp|Q98953.1|	273	114.49	3721.4773684210527	0	0	2320.85	0	2769.78	5400.69	3.6	605.59	2952.3	4305	0	2.2	1714.33	2552.79	0	3504.81	2740.86	5098.09	4024.82	0	0	4110.12	0	6084.06	9380.47	7.61	2296.65	4752.79	8289.2	0	4.45	3151.77	6339.91	0	4186.44	4224.84	9665.3	8214.46	0	0	1115.8975799999998	0	1651.82229	2546.7976049999997	2.066115	623.540475	1290.3824849999999	2250.5178000000005	0	1.208175	855.7055550000001	1721.285565	0	1136.61846	1147.04406	2624.12895	2230.2258899999997	1010.3811055263158
extenderContig46||sp|D0VWQ5.1|	579	420.35	3820.8026315789475	6475	1626	6469	7089	4855	7961	5880	4071	8157	7774	7419	6568	5716	5778	5601	14483	8326	7860	5220	2876.67	5223	3048.23	3313.64	3180.44	3983.04	3892.45	4331.81	3600.53	4421.56	4447.92	3818.99	3222.63	4234.64	3331.61	4948.72	3458.58	4175.25	3085.54	781.015905	1418.0445	827.5944450000001	899.6532599999999	863.48946	1081.39536	1056.800175	1176.086415	977.5438950000001	1200.45354	1207.61028	1036.855785	874.9440450000001	1149.70476	904.5321150000001	1343.5774800000002	939.00447	1133.580375	837.72411	1037.3479144736843
extenderContig46||Toxin10763_CRISP	720	561.35	117.52473684210526	12.7	79.21	2.43	0	990.14	118.88	0	184.78	338.94	1823.3	0	33.01	2.61	47.39	0	768.86	674.18	0	21.39	4.23	191.99	0.86	0	490.1	44.78	0	147.65	112.1	782.8	0	14.45	1.11	26.22	0	197.66	209.5	0	9.52	1.1484450000000002	52.125285000000005	0.23349	0	133.06215	12.15777	0	40.086975	30.43515	212.5302	0	3.923175	0.301365	7.11873	0	53.66469	56.87925	0	2.58468	31.90796605263158
extenderContig463||sp|P41105.2|	397	238.35	4749.684736842105	2711	1160	2391	3792	2879	7390	6127	3288	7241	6333	2945	5441	3032	8294	4155	11687	3610	3672	2916	2124.12	6421.6	2000.2	3080.76	3237.89	6414.42	6856.2	6116.97	5625.91	6201.75	3067.95	5492.89	2909.55	10468.89	4232.61	6942.39	2652.56	3411.9	2985.45	576.69858	1743.4644	543.0543	836.42634	879.087135	1741.51503	1861.4583	1660.757355	1527.434565	1683.775125	832.9484249999999	1491.319635	789.9428250000001	2842.3036349999998	1149.153615	1884.858885	720.17004	926.33085	810.5496749999999	1289.5394060526316
extenderContig466||sp|P0C0U8.1|	444	285.35	888.2373684210526	0	101.01	493	8538.18	245.65	5730.81	119.31	1036.77	0.41	19.5	5	65.11	0	2224.08	409.83	416.21	1251.33	0	374.54	0	471.15	343.62	5826.23	233.12	4180.85	113.31	1616.41	0.26	16.09	4.38	55.23	0	2365.99	352.6	207.64	767.13	0	322.5	0	127.917225	93.29283000000001	1581.8214449999998	63.292080000000006	1135.100775	30.763665000000003	438.855315	0.07059	4.368435	1.1891699999999998	14.994944999999998	0	642.366285	95.7309	56.37426	208.275795	0	87.55875	241.1564455263158
extenderContig47||Toxin2292_3FTx	273	114.49	789.3105263157895	0	0	1.66	47.61	0	0	0	2	12	7724.95	0	0	0	0	0	0	9.79	0	0	0	0	2.93	77.73	0	0	0	7.58	19.32	14874.25	0	0	0	0	0	0	15.09	0	0	0	0	0.7954950000000001	21.103695000000002	0	0	0	2.05797	5.24538	4038.358875	0	0	0	0	0	0	4.096935	0	0	214.29780789473685
extenderContig473||sp|P63220.1|	252	94.22	1239.918947368421	882.6	79.45	1240.41	0	496.77	1108.58	120.89	1.8	306.74	1028	442.39	581.45	801.91	284.28	415.89	1.39	550.7	1555.03	226.12	1749.3	1033.52	2686.74	0	1295.45	2307.04	300.13	8.25	599.11	2356.92	1110.65	1410.37	1739.01	841.08	976.05	2	1035.41	3555.28	552.15	474.93495	280.60067999999995	729.4499099999999	0	351.714675	626.36136	81.485295	2.239875	162.658365	639.90378	301.54147500000005	382.915455	472.14121500000005	228.35322000000002	264.997575	0.543	281.11381500000005	965.2585200000001	149.908725	336.6379942105263
extenderContig482||Toxin503_CTL	501	342.35	1871.3921052631579	0	0	0	0	2.09	1.59	1.28	1947.21	60144.11	3.37	0	3.15	0	1.02	593.86	0	1.95	2	0	0	0	0	0	1.67	0.97	1.02	2537.44	32577.67	2.34	0	2.24	0	0.91	429.9	0	0.99	1.3	0	0	0	0	0	0.453405	0.26335499999999995	0.27693	688.9149600000001	8844.837405	0.6353099999999999	0	0.60816	0	0.247065	116.71785	0	0.268785	0.35295	0	508.0829565789474
extenderContig483||Toxin2314_3FTx	267	108.63	7856.166315789474	6.28	0	0	1.48	0.67	10	5.33	4982.8	0	2.47	7512.01	0	0	19336.09	12.76	49751.44	12.55	1	1.15	10.8	0	0	2.53	1.53	18.24	11.77	19878.78	0	4.99	16511.17	0	0	50348.43	26.43	62427.63	20.4	1.99	2.47	2.9322000000000004	0	0	0.686895	0.41539499999999996	4.95216	3.195555	5397.088769999999	0	1.3547850000000001	4482.782655	0	0	13669.598745	7.175745	16949.101544999998	5.538599999999999	0.540285	0.670605	2132.949154736842
extenderContig519||sp|P47836.2|	792	633.35	1024.473157894737	1.76	0.25	6611.34	11.91	6629.44	5124.84	1847.39	1589.49	3614.62	2141.33	2740.7	2204.29	5373.59	1161.25	1846.79	5435.54	720.84	3651.66	2269.47	0.52	0.54	2061.59	3.72	2917.32	1714.24	827.43	1126.83	1059.83	817.06	1097.77	856.6	2043.24	570.88	738.77	1240.55	198.47	1292.1	897.53	0.14118	0.14661000000000002	559.7216850000001	1.00998	792.0523800000001	465.41616	224.64724499999997	305.93434499999995	287.74384499999996	221.83178999999998	298.044555	232.5669	554.73966	154.99392	200.576055	336.809325	53.88460500000001	350.80514999999997	243.67939499999997	278.14446236842105
extenderContig525||sp|P47836.2|	792	633.35	1773.0652631578948	6.19	1166.1	4960.48	5555.38	4354.23	8791.41	4350.83	9.37	13358.72	2661.55	8358.83	1587.77	3214.72	7632.19	4185.18	2790.33	12700.31	2038.55	1719.3	1.82	2511.8	1546.81	1734.67	1916.11	2940.7	1948.71	6.64	3916.86	1015.55	3348.06	617.01	1222.35	3752.06	1674.19	636.83	3496.8	721.32	679.95	0.49413	681.9537000000001	419.95891499999993	470.962905	520.2238649999999	798.4000499999999	529.0747650000001	1.80276	1063.42749	275.721825	908.99829	167.518215	331.86802499999993	1018.68429	454.54258500000003	172.899345	949.3812	195.83838	184.60642500000003	481.3872189473684
extenderContig53||sp|P14115.5|	447	288.35	4466.113157894737	4670	881	5189	6067	4373	6566	5759	2989	7362	4902	5436	4377	4976	6213	7319	9186	5526	6689	4997	3024.54	4068.53	3578.61	4098.09	4108.97	4741.88	5416.96	4612.4	4731.74	4006.06	4708.76	3675.36	4002.96	6543.77	6235.11	4536.38	3352.3	5154.34	4259.39	821.16261	1104.6058950000001	971.592615	1112.631435	1115.5853550000002	1287.4204200000001	1470.70464	1252.2666	1284.66741	1087.64529	1278.42834	997.8602400000001	1086.80364	1776.6335550000001	1692.8323649999998	1231.6271700000002	910.14945	1399.40331	1156.4243850000003	1212.549722368421
extenderContig53||sp|Q56JZ1.3|	636	477.35	834.9236842105263	0	450.16	1704.94	4153.29	1995.86	3193.06	2045.19	617.45	1005.5	26.91	2992.53	0.78	0	359.64	2400.94	4123.68	3693.33	952.84	2478.51	0	1278	706.72	1713.5	1156.26	1410.44	1200.34	579.34	390.95	13.53	1583.58	0.4	0	232.98	1263.49	1243.58	1350.36	446.29	1293.79	0	346.977	191.87448	465.21525	313.92458999999997	382.93446	325.89230999999995	157.29081000000002	106.142925	3.6733949999999997	429.94197	0.1086	0	63.25407	343.037535	337.63196999999997	366.62273999999996	121.16773500000001	351.263985	226.6817802631579
extenderContig6||sp|P63220.1|	252	94.22	413.9784210526316	0	0.85	0	0	0	0	6.15	157.94	165.63	0	0	0	0	402.7	486.65	2280.61	0	0	487.64	0	11.1	0	0	0	0	15.26	722.69	323.5	0	0	0	0	1191.44	1142.1	3268.75	0	0	1190.75	0	3.01365	0	0	0	0	4.14309	196.21033500000001	87.83025	0	0	0	0	323.47596	310.08014999999995	887.465625	0	0	323.288625	112.39514131578947
extenderContig61||Toxin28980_SVMPIII	1881	1722.35	1743.3931578947368	1678.74	2355.86	14763.36	9034.18	18103.97	1270.77	2918.29	25882.62	8876.26	57275.01	12683.12	10328.06	15437.33	4598.17	1232.22	4645.28	8734.5	3683.17	3068.34	182.02	1890.51	1686.73	1045.81	2974.65	157.75	492.59	6779.84	958.05	8146.2	1883.66	1488.85	2202.94	842.47	184.32	393	882.89	481.42	450.77	49.41843000000001	513.273465	457.947195	283.937415	807.617475	42.829125	133.738185	1840.72656	260.110575	2211.6933	511.41369000000003	404.22277499999996	598.0982100000001	228.73060500000003	50.04288	106.6995	239.704635	130.70553	122.384055	473.33124236842104
